name,latitude,longitude,micrositeSlug
"Boonah Fruit Supply",-27.9956638,152.6822714,scenic-rim
"Boonah Business Supplies",-27.996157,152.6821542,scenic-rim
"Bohemian Farm House",-27.9099916,153.1975696,scenic-rim
"Blush Skin Solutions",-27.9987858,152.6823091,scenic-rim
"Blackbird Country Pies & Cakes",-28.0175415,153.1652204,scenic-rim
"Bi-Rite Boonah",-27.9966315,152.6826329,scenic-rim
"Bed R Us Furniture Court",-27.9880351,152.9951071,scenic-rim
"Beauy Meats",-27.9891272,152.9991841,scenic-rim
"Beaudesert Trophies & Pet Supplies",-27.9891677,152.9965185,scenic-rim
"Beaudesert News",-27.9877188,152.9962708,scenic-rim
"Beaudesert Fish & Chips",-27.9885771,152.9952502,scenic-rim
"Bean To?",-27.9887546,152.9963164,scenic-rim
"Australian Outback Opals",-27.9264246,153.1920217,scenic-rim
"Andersens",-27.9884507,152.996811,scenic-rim
"Amcal+ Pharmacy",-27.9853689,152.9961787,scenic-rim
"A&J Engineering Supplies",-27.9670307,152.9956469,scenic-rim
"A Drive Computers",-27.9887751,152.9972133,scenic-rim
"Oppy Fruit And Veg",-27.9956723,152.6809912,scenic-rim
"Far Outdoors",-27.998771,152.6827335,scenic-rim
"IGA Beaudesert",-27.9928732,153.0104904,scenic-rim
"Far Outdoors",-27.9987386,152.6824627,scenic-rim
"Wish Hair Studio",-27.9880364,152.9961175,scenic-rim
"The Outpost Cafe",-28.0169778,153.1647239,scenic-rim
"Backroads Beaudesert",-27.9853623,152.9952584,scenic-rim
"Boonah News & Blooms",-27.9967309,152.682013,scenic-rim
"Wild Plum Kitchen",-27.9237199,153.2013878,scenic-rim
"VK Everydays Cafe",-27.9873285,152.9958947,scenic-rim
"Arthur Clive's Cafe Bakery",-27.9816558,152.5480562,scenic-rim
"Beaudesert Mitre 10",-27.9888069,152.9975624,scenic-rim
