name,latitude,longitude,micrositeSlug
"Farmer Lou's on South",-29.7029397,152.9349654,"clarence-valley"
"Ferry Park Gallery operated by the Lower Clarence Arts and Crafts Association",-29.5515132,153.1547304,"clarence-valley"
"First National Iluka Woombah",-29.409056,153.352083,"clarence-valley"
"Good Days Yamba",-29.436411,153.360694,"clarence-valley"
"Grafton 2 Yamba Houseboat Hire",-29.5654672,153.0839608,"clarence-valley"
"Grafton City Cycles",-29.69008299999999,152.9353257,"clarence-valley"
"Grafton Fast Photos",-29.6909642,152.9340169,"clarence-valley"
"Grafton Textiles",-29.7028062,152.9357306,"clarence-valley"
"Happy Creations 11",-29.4558923,153.196724,"clarence-valley"
"Harveys Jewellers",-29.6907027,152.9339705,"clarence-valley"
"Heart & Soul Espresso Bar on South",-29.70171419999999,152.9358771,"clarence-valley"
"Heart & Soul Wholefood Cafe",-29.688257,152.936149,"clarence-valley"
"Holiday Coast Meat and Smallgoods",-29.7156497,152.9435087,"clarence-valley"
"Holiday Coast Meats Wooli",-29.8500135,153.2561904,"clarence-valley"
"I Scream",-29.6895567,152.934337,"clarence-valley"
"Iluka Bait and Tackle",-29.4067937,153.3512747,"clarence-valley"
"Iluka Hardware and Camping",-29.4089846,153.352182,"clarence-valley"
"Indian Fusion Bar and Restaurant",-29.4343698,153.3624849,"clarence-valley"
"Jetts Fitness Grafton",-29.6916139,152.9360662,"clarence-valley"
"Just Enough Beach",-29.4355601,153.3602079,"clarence-valley"
"Kane’s Sport and Leisure Maclean",-29.4564439,153.1967281,"clarence-valley"
"Kanes Sport and Leisure Yamba",-29.4282715,153.3269333,"clarence-valley"
"Karrikin Yamba",-29.4371241,153.3597784,"clarence-valley"
"Kitchen to Table",-29.4372249,153.3604107,"clarence-valley"
"Lasting Impressions Bridal and Formalwear",-29.6901985,152.934708,"clarence-valley"
"Low Pressure Surf Co.",-29.6905735,152.9345509,"clarence-valley"
"Lower Clarence Stationery",-29.4571089,153.1970279,"clarence-valley"
"Maclean Bowling Club",-29.4568232,153.1988883,"clarence-valley"
"Maclean Flower Box",-29.4556998,153.1967019,"clarence-valley"
"Maclean Framing and Gallery",-29.4546821,153.1973603,"clarence-valley"
"Maclean Hotel",-29.4566931,153.1965408,"clarence-valley"
"Maclean Outdoors",-29.4578038,153.1971162,"clarence-valley"
"Masen's Pharmacy",-29.7141813,152.9405409,"clarence-valley"
"Melt Massage and Beauty",-29.4375323,153.35998,"clarence-valley"
"Minnie Water General Store and Cellars",-29.7688877,153.2946614,"clarence-valley"
"Mirrabooka Pork",-29.4012906,153.0761083,"clarence-valley"
"Moby Dick Waterfront Resort Motel",-29.4341329,153.3426206,"clarence-valley"
"My Fave Home Living",-29.4372042,153.3606292,"clarence-valley"
"Newcombe Saddlery",-29.7030858,152.9349806,"clarence-valley"
"Nymboida Camping and Canoeing",-29.9242242,152.7489095,"clarence-valley"
"On The Bite",-29.4560192,153.1972082,"clarence-valley"
"One Country Mouse",-29.4361289,153.3603487,"clarence-valley"
"One Country Mouse Kids",-29.4358302,153.3605927,"clarence-valley"
"Orange Daze",-29.6883452,152.9361529,"clarence-valley"
"Out The Back Surf Outlet",-29.6905735,152.9345509,"clarence-valley"
"Palmers Store and Cellars",-29.4204363,153.287167,"clarence-valley"
"Poppy & Pears Boutique",-29.6895567,152.934337,"clarence-valley"
"Pretty Little Witch",-29.7024789,152.935432,"clarence-valley"
"Prince Street Barbers",-29.6902396,152.9336159,"clarence-valley"
"Red Bull Butchery",-29.7241427,152.9307742,"clarence-valley"
"Riverside Care Bargain Centre",-29.7026994,152.9356012,"clarence-valley"
"Sanctus Brewing Co",-29.4655013,153.2256329,"clarence-valley"
"Saraton Theatre",-29.6888829,152.9345954,"clarence-valley"
"Shack Yamba",-29.4375882,153.3600032,"clarence-valley"
"South Grafton News and Gifts",-29.7024406,152.9345977,"clarence-valley"
"South Services Butchery",-29.7027757,152.9351875,"clarence-valley"
"Southside Pharmacy",-29.706043,152.9388016,"clarence-valley"
"Sweet Sisters Boutique",-29.7018303,152.9357079,"clarence-valley"
"Sweet Temptations Candy Bar",-29.6911204,152.9336988,"clarence-valley"
"TaChele Australis",-29.4559352,153.1972082,"clarence-valley"
"The Bait Place Yamba",-29.4350472,153.3441321,"clarence-valley"
"The Corner Store",-29.436132,153.3610173,"clarence-valley"
"The Fair Butcher Maclean",-29.4550781,153.1969321,"clarence-valley"
"The Grafton Village Green",-29.6835996,152.925952,"clarence-valley"
"Toast Espresso",-29.6914045,152.932751,"clarence-valley"
"Tucabia Village Store",-29.6679787,153.1081146,"clarence-valley"
"Village Stays",-29.6317447,153.0279343,"clarence-valley"
"Willow Botanica",-29.436411,153.360694,"clarence-valley"
"Wobbly Chook Brewing Co.",-29.4374635,153.3603026,"clarence-valley"
"Wooli Bowling Club",-29.8668817,153.2657129,"clarence-valley"
"Wooli Hotel Motel",-29.8511316,153.2572611,"clarence-valley"
"Wooli Post Office",-29.8652173,153.2659516,"clarence-valley"
"Wooli Store",-29.8530666,153.2631571,"clarence-valley"
"Wooli Wooli Café",-29.8698478,153.2655189,"clarence-valley"
"Yamba Aston Motel",-29.43929959999999,153.3554587,"clarence-valley"
"Yamba Fair Butchery",-29.4282715,153.3269333,"clarence-valley"
"Yamba Life",-29.4368226,153.3609447,"clarence-valley"
"Yamba Soul Pattinson Chemist",-29.4364102,153.3604966,"clarence-valley"
"YooHoo McPhee",-29.6915833,152.9326131,"clarence-valley"
"Zig Zag Boutique at Yamba",-29.4355803,153.3605329,"clarence-valley"
"Bowen’s Delicatessen and Fine Foods",-29.4282715,153.3269333,"clarence-valley"
"Angourie Resort",-29.450249,153.3524491,"clarence-valley"
"Touch of Paradise",-29.689847,152.9341691,"clarence-valley"
"Flots and Jets",-29.4362847,153.3604869,"clarence-valley"
"Tse's Chinese",-29.4568232,153.1988883,"clarence-valley"
"Grafton Regional Gallery",-29.68880579999999,152.9306363,"clarence-valley"
"Grafton Lotto Plus",-29.6912416,152.9337859,"clarence-valley"
"Yamba Cinema",-29.4359154,153.3614307,"clarence-valley"
"Yamba Fudge",-29.4360251,153.3602565,"clarence-valley"
"Coldstream Gallery",-29.6317447,153.0279343,"clarence-valley"
"The Shoe Boutique",-29.4365779,153.3606244,"clarence-valley"
"newsXpress Yamba Fair",-29.4282715,153.3269333,"clarence-valley"
"Toyworld Maclean",-29.4560732,153.1970702,"clarence-valley"
"122 RnS Rice n Sushi",-29.6882152,152.9360944,"clarence-valley"
"The Golden Dog Hotel",-30.0510768,152.9791187,"clarence-valley"
"Maclean Newsagency",-29.4564609,153.1971162,"clarence-valley"
"Heart of Space",-29.4558211,153.1967379,"clarence-valley"
"Yamba Bait and Tackle",-29.4355803,153.3605329,"clarence-valley"
"Sassafras Yamba",-29.437083,153.3608598,"clarence-valley"
"Clocktower Hotel",-29.6890888,152.9344497,"clarence-valley"
"Laneway Lunchbox and Espresso Bar",-29.4370497,153.3606784,"clarence-valley"
"Brushgrove Hotel",-29.5657397,153.0793405,"clarence-valley"
"Buckley's Music Group",-29.6891648,152.93477,"clarence-valley"
"Demmi Rose Hair Design",-29.4344736,153.3625771,"clarence-valley"
"Gather",-29.43520509999999,153.3624589,"clarence-valley"
"Iluka Beach and Boating",-29.4038,153.3464755,"clarence-valley"
"Love and the Kitchen Sink",-29.6310555,153.0283252,"clarence-valley"
"Yamba Kayak",-29.4290333,153.3549861,"clarence-valley"
"Toyworld Yamba",-29.4351367,153.3601079,"clarence-valley"
