name,latitude,longitude,micrositeSlug
"McKechnie Bros",-30.3308139,149.775808,narrabri
"Narrabri Clutch & Brake",-30.337052,149.7679749,narrabri
"Delta Agriculture",-30.3091885,149.7814094,narrabri
"McKechnie's Garage Boggabri",-30.7047163,150.0425655,narrabri
"Narrabri Farm Centre",-30.3271534,149.7910578,narrabri
"Endulge Beauty",-30.3242167,149.7827845,narrabri
"Narrabri Golf Club",-30.3215579,149.7736816,narrabri
"McGregor Gourlay Bellata",-29.9136321,149.7910786,narrabri
"Narrabri Leading Appliances",-30.3205203,149.7819951,narrabri
"Narrabri Mechanical Repairs",-30.3282823,149.7851289,narrabri
"Narrabri Pharmacy",-30.3254187,149.7827251,narrabri
"Narrabri Veterinary Clinic",-30.3422137,149.7715813,narrabri
"Narrabri Vision Splendid",-30.3263106,149.7834239,narrabri
"Weel Australia",-30.3118149,149.7811389,narrabri
"CL Dickinson Auto Electrics",-30.3379501,149.7674138,narrabri
"Ross Mechanical Services",-30.7175027,150.053727,narrabri
"Allpets Veterinary Clinic Narrabri",-30.3362751,149.768854,narrabri
"Tourist Hotel",-30.324462,149.7830172,narrabri
"KHH Nursery T House",-30.3165544,149.7782766,narrabri
"Kim Howarth Hair",-30.3165544,149.7782766,narrabri
"Fiesta Fried Chicken",-30.3263087,149.7837181,narrabri
"BWS Narrabri",-30.3205203,149.7819951,narrabri
"Meat on Maitland",-30.3252977,149.783545,narrabri
"Wee Waa Veterinary Clinic",-30.2244213,149.4391935,narrabri
"Salon Panache",-30.3258374,149.7838615,narrabri
"Narrabri Art & Craft Shop",-30.3285861,149.777703,narrabri
"Alfabs Hire Narrabri",-30.3358572,149.7690568,narrabri
"Narrabri Ag Supplies",-30.3105867,149.7817701,narrabri
"Haymans Narrabri",-30.3267326,149.7859405,narrabri
"BH Tyres Wee Waa",-30.2238067,149.4351695,narrabri
"Autopro Narrabri",-30.31979,149.7803048,narrabri
"Hip Pocket Workwear & Safety",-30.3271352,149.7836712,narrabri
"Railway Hotel Baan Baa",-30.5976499,149.9537124,narrabri
"Boggabri Newsagency",-30.7040059,150.0436087,narrabri
"T-Table",-30.3263712,149.7841145,narrabri
"Barden Pump Services",-30.3181616,149.7809994,narrabri
"Logan & Co Furniture & Bedding",-30.3205203,149.7819951,narrabri
"Allen Barnes Jewellers",-30.3263087,149.7837181,narrabri
"Namoi Hotel",-30.328887,149.7849195,narrabri
"Wee Waa Post Office",-30.22472509999999,149.4439754,narrabri
"Boggabri RSL",-30.7048805,150.0458414,narrabri
"Commercial Hotel Boggabri",-30.7055218,150.0438124,narrabri
"Thai Home",-30.3285861,149.777703,narrabri
"McDonalds Fashion",-30.32545469999999,149.783432,narrabri
"Andersons Carpets - Luxaflex",-30.33090899999999,149.7754759,narrabri
"Narrabri RSL",-30.3263087,149.7837181,narrabri
"The Outback Shack",-30.332617,149.7871152,narrabri
"Urshs Sewing",-30.3417264,149.781477,narrabri
"Watson’s Kitchen",-30.3246052,149.7820631,narrabri
"Simply Print Anything**",-30.3271352,149.7836712,narrabri
"On Lee Chinese Restaurant",-30.327924,149.7850486,narrabri
"Holey",-30.325901,149.7829799,narrabri
"Indoor Golf Narrabri & Golfie Pro Shop",-30.3216745,149.7736551,narrabri
"Kinfolk Collective",-30.3258613,149.7828604,narrabri
"One23 Cafe",-30.3256621,149.7830407,narrabri
"Platform & Co",-30.3233234,149.7829648,narrabri
"Herb and Spice Naturopathy",-30.3278052,149.7842948,narrabri
"axxis Narrabri",-30.3246053,149.7823449,narrabri
"Crazy Sam's",-30.3278021,149.784926,narrabri
"BP Boggabri",-30.710952,150.0417607,narrabri
"Boggabri RSL Chinese",-30.7048805,150.0458414,narrabri
"Barrakets",-30.3260326,149.78304,narrabri
"PJ’s Country Wares",-30.2244213,149.4391935,narrabri
"Baguleys Jewellers",-30.325706,149.782848,narrabri
"Narrabri Aquatic Centre",-30.3205203,149.7819951,narrabri
"Bi Rite",-30.3269445,149.7843625,narrabri
"Sign Print Stitch",-30.3263087,149.7837181,narrabri
"Wilga Hotel",-30.3374574,149.7520064,narrabri
"Boggabri Memorial Pool",-30.7047163,150.0425655,narrabri
"Shop 2390 & TSG",-30.3274833,149.7848084,narrabri
"Tyreright Narrabri",-30.3095378,149.7702789,narrabri
"Tattersalls Hotel",-30.3272914,149.7844543,narrabri
