name,latitude,longitude,micrositeSlug
"Club Taree Pro Golf Shop",-31.89381209999999,152.4453134,shop-midcoast
"Coasting Home",-32.1805338,152.5110988,shop-midcoast
"Colleens Bakery",-32.1723849,152.498454,shop-midcoast
"Cutting Crew",-31.9109482,152.4593195,shop-midcoast
"Dan's Ladies Fashion",-31.91183389999999,152.4604679,shop-midcoast
"Discovery Parks Forster",-32.0997042,152.4700219,shop-midcoast
"Dress Me Up",-31.868163,152.3688665,shop-midcoast
"Drift Palms",-32.3477716,152.5358501,shop-midcoast
"East Coast 4x4",-32.1675051,152.4952537,shop-midcoast
"Epic Surf",-32.1838383,152.5120384,shop-midcoast
"Exchange Hotel Taree",-31.9132365,152.4617433,shop-midcoast
"Eyecare Plus Gloucester",-32.0074225,151.9585547,shop-midcoast
"Farm & Home Nabiac",-32.0984121,152.3777967,shop-midcoast
"Fay's Twin Cinemas",-31.9015993,152.4772926,shop-midcoast
"Finns@Oldbar",-31.9693035,152.5883681,shop-midcoast
"First Aid Industrial Medical",-31.9106272,152.4650286,shop-midcoast
"Foodworks Nabiac",-32.0986007,152.3768459,shop-midcoast
"Forest Of Play",-32.0078108,151.9578749,shop-midcoast
"Forster Beauty Therapy",-32.1801098,152.5106728,shop-midcoast
"Forster Dive Centre",-32.1838383,152.5120384,shop-midcoast
"Forster House Boat Hire",-32.1838383,152.5120384,shop-midcoast
"Forster Keys Beauty & Skincare",-32.2141285,152.5245972,shop-midcoast
"Forster Keys Hair Design",-32.2141049,152.5246735,shop-midcoast
"Forster Ostepathy",-32.1924416,152.5142164,shop-midcoast
"Forster Solar And Lighting",-32.1967095,152.5187477,shop-midcoast
"Forster Surf And Sport",-32.1804717,152.5103602,shop-midcoast
"Forster Tinting & Detailing",-32.197902,152.520404,shop-midcoast
"Forster Tuncurry Sports Podiatry",-32.1924416,152.5142164,shop-midcoast
"Forty Winks",-32.2022898,152.5171085,shop-midcoast
"Friendly Grocer Stroud",-32.4031646,151.967481,shop-midcoast
"Frothy Coffee Boatshed",-32.3904421,152.5023827,shop-midcoast
"Furniture One Gloucester",-32.00686820000001,151.9586747,shop-midcoast
"Gloucester Newsagency",-32.008376,151.9584292,shop-midcoast
"Go Vita Forster",-32.1999252,152.5231421,shop-midcoast
"Graham Barclay Marine",-32.2039198,152.5199597,shop-midcoast
"Harvest to Hamper Wingham",-31.8692693,152.3729182,shop-midcoast
"Great Lakes Carpet Cleaning",-32.1683406,152.4966491,shop-midcoast
"Great Lakes Cinema 3",-32.1727238,152.4981573,shop-midcoast
"Great Lakes Mechanical & 4WD",-32.1648104,152.4917772,shop-midcoast
"Great Lakes Paddocks",-32.2654371,152.336723,shop-midcoast
"Greenhouse Collective",-32.0990833,152.3774565,shop-midcoast
"Griffos Meats",-32.099661,152.3767946,shop-midcoast
"Hair On Harrington",-31.8713297,152.6876836,shop-midcoast
"Harrington Village Hair & Beauty",-31.8809503,152.6628309,shop-midcoast
"Hawks Nest Newsagency",-32.6717405,152.1773289,shop-midcoast
"Hawks Nest Takeaway",-32.6765653,152.1765161,shop-midcoast
"Hebby's Bakery",51.8604674,-2.2517029,shop-midcoast
"Heidi Beau Blueys Beach",-32.3477867,152.5361324,shop-midcoast
"Helena Marshall of Forster Natural Health",-32.1924416,152.5142164,shop-midcoast
"Helloworld Travel Taree",-31.9123188,152.4617663,shop-midcoast
"Hender Massage",-31.8977252,152.4477171,shop-midcoast
"Holiday Coast U Drive Mini Bus Hire",-31.8981335,152.5177754,shop-midcoast
"IGA Bulahdelah",-32.4127001,152.2077614,shop-midcoast
"Ignite Sports Nutrition",-31.9133088,152.4593163,shop-midcoast
"In House Homewares",-32.1803959,152.5096379,shop-midcoast
"Infinity Clothing",-32.1800095,152.5097799,shop-midcoast
"Jack & Co BP Taree",-31.9075737,152.4502549,shop-midcoast
"Jax Tyre & Auto Forster",-32.200604,152.517702,shop-midcoast
"Jodadi",-31.8888549,152.4439724,shop-midcoast
"Jungle Surf",-32.1728062,152.4985045,shop-midcoast
"Just Patchwork",-32.1759989,152.4994468,shop-midcoast
"Kennys Thai Restaurant (Club Forster)",-32.1866077,152.5230045,shop-midcoast
"Krambach Commercial Hotel",-32.0517314,152.2600513,shop-midcoast
"L&C Mugridge Auto Repairs",-32.1983099,152.5257106,shop-midcoast
"Lakesway Bakery",-32.1795722,152.5117641,shop-midcoast
"Leading Edge Forster",-32.1811936,152.5119652,shop-midcoast
"Liberty Wingham",-31.8722731,152.3647165,shop-midcoast
"Lobbys Fresh Seafood",-32.1806329,152.5112593,shop-midcoast
"Lush Hair and Beauty Co",-31.9090929,152.4602528,shop-midcoast
"Majestic Ice Cream",-32.0077788,151.9585836,shop-midcoast
"Manning Entertainment Centre",-31.8973585,152.4942174,shop-midcoast
"Manning Regional Art Gallery",-31.9108255,152.4626606,shop-midcoast
"Manning River Steel Supplies",-31.8953109,152.4521122,shop-midcoast
"Manning Rubber and Foam",-31.901496,152.4546117,shop-midcoast
"Manning Shoes (Wharf St Forster)",-32.180128,152.5108908,shop-midcoast
"Manning Shoes (Taree)",-31.9125148,152.4610608,shop-midcoast
"Manning Shoes (Stocklands Forster)",-32.1993959,152.5194443,shop-midcoast
"Margos Boutique",-31.9131,152.4608975,shop-midcoast
"Micheles Jewellers",-32.17638,152.5002421,shop-midcoast
"Mid Coast Mowers",-31.9068858,152.47204,shop-midcoast
"MidCoast Outreach",-31.8694865,152.3758777,shop-midcoast
"Modern Wisdom",-32.1800024,152.5105929,shop-midcoast
"Mustang & Co Saddlery",-32.0068274,151.9582486,shop-midcoast
"Myall River Bakery Caft",-32.6666316,152.1603999,shop-midcoast
"Myalla Magic Cafe",-32.4125479,152.2078072,shop-midcoast
"Nabiac Pharmacy",-32.0986007,152.3768459,shop-midcoast
"Nadia's Art Gallery and Gifts",-31.9144107,152.4589709,shop-midcoast
"Nannas Homewares & Antiques",-32.00598,151.95805,shop-midcoast
"New Bar Salon",-31.9692282,152.5832437,shop-midcoast
"NewsXpress Cundletown",-31.8977472,152.5182943,shop-midcoast
"Nova Laser & Skin",-32.175997,152.5001368,shop-midcoast
"Occasions Jewellers",-32.1993959,152.5194443,shop-midcoast
"One Hair & Beauty",-32.1801273,152.5103329,shop-midcoast
"Pacific Palms Pharmacy",-32.3480786,152.5356016,shop-midcoast
"Plough Inn Hotel",-32.4126655,152.2071889,shop-midcoast
"Price Pirates",-31.9117495,152.4612618,shop-midcoast
"Raw Collections",-31.8713488,152.687711,shop-midcoast
"Roadies Café",-32.0079049,151.9580163,shop-midcoast
"Rocks Kidz",-32.1801832,152.5104084,shop-midcoast
"Rogers Computer Services",-32.6513478,152.1495817,shop-midcoast
"Rosita Floral Service",-32.180196,152.5114109,shop-midcoast
"SALT By the Sea",-32.1765779,152.5005029,shop-midcoast
"Saltwater Wine Forster",-32.1799583,152.5101152,shop-midcoast
"Saltwater Wine Taree",-31.9108242,152.4605509,shop-midcoast
"Shine Automotive",-31.8981335,152.5177754,shop-midcoast
"Smiths Lake News",-32.3821689,152.5029321,shop-midcoast
"Sport First Forster",-32.1993959,152.5194443,shop-midcoast
"Sport First Taree",-31.9134772,152.4589682,shop-midcoast
"Stone's Oysters",-31.8638095,152.6267158,shop-midcoast
"Stormriders Taree",-31.9108242,152.4605509,shop-midcoast
"Sweet Temptations Adult Store",-32.176034,152.500284,shop-midcoast
"Tanks (Club Forster)",-32.1866077,152.5230045,shop-midcoast
"Taree & Wingham Produce (Wingham)",-31.8645502,152.3722549,shop-midcoast
"Taree Eyewear",-31.912508,152.461689,shop-midcoast
"Taree Fishermans Co Op",-31.9046613,152.4807377,shop-midcoast
"Taree Flowers And Gifts",-31.9130783,152.4608612,shop-midcoast
"Taree Off Road",-31.903215,152.476628,shop-midcoast
"Taree Pet Barn",-31.9019382,152.4560078,shop-midcoast
"Taree Tidy Car",-31.9077204,152.4695198,shop-midcoast
"Taree Tyre Brake and Mechanical",-31.9107662,152.4648621,shop-midcoast
"Tartt Cafe",-32.1802797,152.5093168,shop-midcoast
"Tea Gardens Bakery Cafe",-32.6513506,152.149522,shop-midcoast
"Tea Gardens Ferry",-32.6674765,152.1620237,shop-midcoast
"Tea Gardens Hotel",-32.6667831,152.1608718,shop-midcoast
"Tea Gardens Ice Cream Shack",-32.6666016,152.1604797,shop-midcoast
"Terri Soper Chiropractor",-32.1924416,152.5142164,shop-midcoast
"The Avon Valley Inn",-32.007948,151.9584593,shop-midcoast
"The Beauty Room",-32.194111,152.5295415,shop-midcoast
"The Beauty Sanctum",-32.18048890000001,152.5105207,shop-midcoast
"The Bee Hive Boutique",-31.9129195,152.4612236,shop-midcoast
"The Costume Party Shop",-32.17572,152.4994343,shop-midcoast
"The Physio Clinic Tuncurry",-32.1741907,152.4995343,shop-midcoast
"The Sitting Wombat",-32.1801294,152.5105164,shop-midcoast
"Tinonee General Store",-31.9389536,152.410108,shop-midcoast
"Tiona Palms Holiday Park",-32.3055697,152.5192684,shop-midcoast
"Townhead Fruit & Veg",-31.8983632,152.4497275,shop-midcoast
"Travelwise Mid North Coast",-32.339841,152.5411249,shop-midcoast
"Tulls Newsagency",-32.1804692,152.5097755,shop-midcoast
"Tuncurry Auto Spares",-32.1737549,152.4984972,shop-midcoast
"Uptown Country",-32.0070454,151.958149,shop-midcoast
"Village Cafe Nabiac",-31.93661449999999,152.4677745,shop-midcoast
"Vintage Magnolia",-32.0988941,152.3784893,shop-midcoast
"Tuncurry Fruit And Veg",-32.1754107,152.4990919,shop-midcoast
"Waterline Boathouse",-32.1845048,152.5117597,shop-midcoast
"Watson's Friendly Pharmacy (formerly The Friendlies Discount Pharmacy)",-32.1867012,152.5277319,shop-midcoast
"Wavelengths Forster Tuncurry",-32.175994,152.5001644,shop-midcoast
"Wharf Street Gourmet Butchery",-32.1804698,152.5096477,shop-midcoast
"Whisper Of Lace",-32.1748159,152.4989405,shop-midcoast
"Wingham  Newsagency and Gift Shop",-31.8690063,152.3729342,shop-midcoast
"Wingham Cellars (Cellarbrations)",-31.8678875,152.3723763,shop-midcoast
"Wingham Computers",-31.8686684,152.3740668,shop-midcoast
"Wingham Hay Shed",-31.8684118,152.3722361,shop-midcoast
"Wingman Cafe",-32.1790892,152.5136678,shop-midcoast
"Workwise Clothing Taree",-31.9034085,152.4564021,shop-midcoast
"Workwise Clothing Wingham",-31.8688897,152.3742085,shop-midcoast
"Wynter Tavern",-31.8905459,152.4615599,shop-midcoast
"Xstyles Salon",-32.0690013,152.538008,shop-midcoast
"Yates And Twomley",-32.0086613,151.9577431,shop-midcoast
"Nineteen 59",-32.1806423,152.5088641,shop-midcoast
"Forster Tuncurry Meat & Chicken",-32.1757127,152.4994447,shop-midcoast
"Greenhouse Cafe",-32.098948,152.3776253,shop-midcoast
"Dillon Rural",-31.8935203,152.5108235,shop-midcoast
"Blooms Florist",-31.913789,152.459244,shop-midcoast
"Lakes & Ocean Hotel",-32.1795722,152.5117641,shop-midcoast
"Kellys Bakehouse",-32.6719795,152.1773346,shop-midcoast
"Addictive Imports Forster",-32.1803937,152.5098282,shop-midcoast
"TSG Tuncurry",-32.174092,152.4986181,shop-midcoast
"Shoreline Tavern",-31.8819264,152.6568649,shop-midcoast
"Gloucester Tyre & Battery Service",42.6147394,-70.6665756,shop-midcoast
"Eyecare Plus Taree",-31.913528,152.460184,shop-midcoast
"Harrington Harbourside Cellars",-31.8815696,152.663735,shop-midcoast
"Forster Visitor Information Centre",-32.1831214,152.5140615,shop-midcoast
"The Good Food Store",-32.37634,152.5033231,shop-midcoast
"McRaes Fashion Centre",-32.0079546,151.9580519,shop-midcoast
"Paul King Massage & Associates",-32.1924416,152.5142164,shop-midcoast
"Forster Health Solutions",-32.1924416,152.5142164,shop-midcoast
"Central Bliss Café",-31.91066649999999,152.4597286,shop-midcoast
"Bourkes Bicycles",-31.900319,152.4566275,shop-midcoast
"Boatshed Number One",-32.1838383,152.5120384,shop-midcoast
"Farmers Patch",-32.1842326,152.5254612,shop-midcoast
"Wharf Street Distillery",-32.1803269,152.5089571,shop-midcoast
"Gloucester Visitor Information Centre",-32.0073106,151.9588566,shop-midcoast
"Vanity Skin & Beauty (Forster & Tuncurry)",-32.17498630000001,152.4990569,shop-midcoast
"McGraths Meats",-31.8983632,152.4497275,shop-midcoast
"Margarets Underfashion",-31.9138755,152.459808,shop-midcoast
"Blueys News",-32.347901,152.5364006,shop-midcoast
"The Artisan Farmer",-32.0913028,152.3899969,shop-midcoast
"The Artisan Farm Taste of Wallamba Butcher",-32.0913028,152.3899969,shop-midcoast
"Classic Design Jewellers",-31.9123636,152.4618478,shop-midcoast
"TAREE WEST PLAZA BUTCHERY",-31.907534,152.4504817,shop-midcoast
"Dragons Den Forster",-32.1807484,152.5110962,shop-midcoast
"Raw Forster",-32.1801182,152.5108178,shop-midcoast
"Imo Car Wash",-32.1993959,152.5194443,shop-midcoast
"Go Vita Taree",-31.91283109999999,152.4582577,shop-midcoast
"Bakers Delight Taree",-31.8888549,152.4439724,shop-midcoast
"Shell Wingham",-31.868612,152.3620174,shop-midcoast
"Drifta",42.6145365,-70.6663044,shop-midcoast
"Iguana Clothing Taree",-31.9136599,152.4599663,shop-midcoast
"Sporties Tuncurry",-32.1657295,152.501419,shop-midcoast
"Yarads Menswear",-32.1804275,152.5108536,shop-midcoast
"Bridgeys Sports Power",-31.9118164,152.4612847,shop-midcoast
"Banks and Dade Chiro + Wellness",-32.1989346,152.5148676,shop-midcoast
"Lumpys Nursery",-32.1554619,152.4848599,shop-midcoast
"Tuncurry Pharmacy",-32.1754278,152.4991928,shop-midcoast
"Meat@Chrisso's",-31.8815696,152.663735,shop-midcoast
"Kembali",-32.3480103,152.5355691,shop-midcoast
"Tea Gardens Cellars (Cellabrations)",-32.6513296,152.150239,shop-midcoast
"Gloucester Soldiers Club",-32.0074074,151.9607033,shop-midcoast
"The Ocean Barber",-31.912494,152.4589018,shop-midcoast
"Gloucester Hardware",-32.0056182,151.9579973,shop-midcoast
"BP Gloucester",-32.0056182,151.9579973,shop-midcoast
"DW Quality Meats",-31.8690063,152.3729342,shop-midcoast
"The Stash House",-32.1802709,152.5101972,shop-midcoast
"Flow Bar",-31.9728614,152.5870831,shop-midcoast
"Beautique On Bella",-31.8684183,152.3726284,shop-midcoast
"East 33 Degrees",-32.1803727,152.5010753,shop-midcoast
"Harrington Newsagency",-31.8815696,152.663735,shop-midcoast
"Glow Beauty Therapy",-31.912494,152.4589018,shop-midcoast
"Avon Valley Meats",-32.0074765,151.9585438,shop-midcoast
"Alanas Flowers And Gifts",-32.6724964,152.1771676,shop-midcoast
"AJ Wilson Wholesale Food",-32.1976865,152.5190493,shop-midcoast
"Emily's Discount Fashions (Owens)",-32.1803489,152.5169079,shop-midcoast
"Great Lakes Pharmacy",-32.1728062,152.4985045,shop-midcoast
"The Natural Waffle Cone Ice Cream Parlour Forster",-32.1805338,152.5105897,shop-midcoast
"The Common Gloucester",-32.0072151,151.9586107,shop-midcoast
"Taree & Wingham Produce (Taree)",-31.9020774,152.4557812,shop-midcoast
"Beach Street Seafoods",-32.1805763,152.5118478,shop-midcoast
"Stroud Butchery",-32.4038237,151.9677548,shop-midcoast
"Top of The Town Shoes",-31.8687208,152.3737859,shop-midcoast
"Raw Sugar Cafe",-31.9141533,152.4606026,shop-midcoast
"Cafe Brass Bell",-32.1802709,152.5101972,shop-midcoast
"Forster Tuncurry Golf Club",-32.188026,152.5325363,shop-midcoast
"Club Forster",-32.1866077,152.5230045,shop-midcoast
"Heidi Beau Fashion",-32.1993959,152.5194443,shop-midcoast
"IGA  Loveys Grocers",-32.008376,151.9584292,shop-midcoast
"Wallis Lake Fishermans Co-Op",-32.1768111,152.5014999,shop-midcoast
"Nates Pizzeria",-31.8809503,152.6628309,shop-midcoast
"Monin Seafoods",-32.1649999,152.4915781,shop-midcoast
"Great Lakes Tackle",-32.1763917,152.5003286,shop-midcoast
"Cafe Giardino",-31.9128441,152.461399,shop-midcoast
