name,latitude,longitude,micrositeSlug
"Swan Hill Tyre & Battery Service",-35.34099130000001,143.5611333,swan-hill
"Bakers Delight Swan Hill",-35.3416829,143.5588347,swan-hill
"Innocence and Attitude",-35.3402847,143.5586832,swan-hill
"Cafe on Karinie",-35.3265009,143.5491234,swan-hill
"Paragon Cafe",-35.3476125,143.5641899,swan-hill
"Pizzahood",-35.342428,143.5602117,swan-hill
"Mallee Pet Supplies",-35.3339969,143.5583837,swan-hill
"Poppy and Lola",-35.3404578,143.5606635,swan-hill
"Camerons Fine Jewellers",-35.3397313,143.559347,swan-hill
"Sister Kode",-35.3323443,143.5485367,swan-hill
"RusticRamblings Vintage & Collectables",-35.3472923,143.5525355,swan-hill
"Swan Hill Optical",-35.34031909999999,143.5596528,swan-hill
"EB Games",-35.3389832,143.5598,swan-hill
"Magic Moments Mirror Photo Booth",-35.2332601,143.4803085,swan-hill
"Everyone Rich Asian Grocery",-35.3411631,143.561133,swan-hill
"Vernon Steel",-35.3284953,143.5496486,swan-hill
"Cafe 202",-35.3402109,143.558551,swan-hill
"Renee's Bark'n'Bath",-35.3469105,143.5528163,swan-hill
"Murray Valley Technology Centre",-35.3596144,143.5614448,swan-hill
"Classic fish shop",-35.3355677,143.5582844,swan-hill
"E.A Collective Spa Therapies",-35.34122,143.5598,swan-hill
"Pete's Hair Studio",-35.337467,143.559366,swan-hill
"Kingzz Hair Studio",-35.3403079,143.5602665,swan-hill
"Acoustic Health",-35.3383614,143.5586501,swan-hill
"The Little Shoe Shop",-35.3452163,143.5615652,swan-hill
"Top Bun",-35.3424624,143.5601607,swan-hill
"Old Butcher Shop Cafe Tooleybuc",-35.0307273,143.33669,swan-hill
"Country Club Hotel Tooleybuc",-35.0307273,143.33669,swan-hill
"Java Spice",-35.3346928,143.5571096,swan-hill
"Boo's Place Cafe & Provedore",-35.3404074,143.5609284,swan-hill
"all good studio",-35.3271182,143.5480374,swan-hill
"Swan Hill Small Engines",-35.327502,143.5523049,swan-hill
"Paper Scissors Rock Hair Lounge",-35.341167,143.5597861,swan-hill
"Swan Hill Curtains & Blinds",-35.3399638,143.5610698,swan-hill
"Bowser Bean Swan Hill",-35.3402728,143.5441334,swan-hill
"Stihl Shop Swan Hill",-35.3290976,143.5543418,swan-hill
"Fig Supports Retail & Wellness",-35.3404099,143.5596719,swan-hill
"Andrew Peace Wines",-35.0539222,143.3119823,swan-hill
"Swan Hill Truck Service",-35.3280262,143.5398063,swan-hill
"Central Liquor Barn (Bottle-o)",-35.3430899,143.5609629,swan-hill
"The Beauty Spot Swan Hill",-35.338371,143.5588787,swan-hill
"Pretty Birst Apparel Swan Hill",-35.3402728,143.5441334,swan-hill
"Liberty Swan Hill",-35.3282912,143.553674,swan-hill
"TASCO Ampol Swan Hill",-35.3343419,143.5570052,swan-hill
"Swan Hill Christian Bookshop",-35.3322919,143.5482214,swan-hill
"Pegs Shed",-35.3486556,143.5609084,swan-hill
"Nanna’s Kitchen",-35.3296021,143.5482802,swan-hill
"The Beauty Bar Swan Hill",-35.3354505,143.5498373,swan-hill
